NA NA
-123.093923	48.999424
-123.067521	48.999424
-123.034445	48.999424
NA NA
-123.034445	48.999424
-123.033858	48.999424
-123.000269	48.999424
-122.999976	48.999424
-122.967780	48.999424
-122.934191	49.000011
-122.900529	49.000011
-122.866940	48.999717
-122.833351	48.999717
-122.800862	48.999717
-122.767199	48.999424
-122.760305	48.999424
NA NA
-122.760305	48.999424
-122.738597	48.999424
NA NA
-122.738597	48.999424
-122.733904	48.999424
-122.700021	49.000011
-122.667532	48.999717
-122.634163	48.999717
-122.600574	48.999424
-122.566692	49.000011
-122.534203	48.999717
-122.500833	48.999717
-122.467244	48.999424
-122.433582	49.000011
-122.401093	48.999717
-122.367504	48.999424
-122.333915	49.000011
-122.333915	49.000011
-122.333841	49.000011
-122.300252	48.999717
-122.267763	48.999424
-122.266663	48.999424
NA NA
-122.266663	48.999424
-122.234174	48.999717
-122.200585	48.999424
-122.166703	48.999717
-122.134140	48.999717
-122.100551	49.000011
-122.066962	48.999717
-122.034473	49.000011
-122.000811	48.999717
-122.000004	48.999717
-121.967222	49.000011
-121.933633	48.999717
-121.901144	49.000011
-121.867481	48.999424
-121.833892	48.999717
-121.800303	48.999424
-121.767521	48.999717
-121.733932	49.000011
-121.733858	49.000011
-121.733858	49.000011
-121.700269	48.999424
-121.667780	48.999717
-121.634191	48.999424
-121.600529	48.999424
-121.567746	48.999717
-121.534157	49.000011
-121.500568	48.999424
-121.466979	48.999717
-121.434197	49.000011
-121.400828	48.999424
-121.367239	48.999424
-121.334456	48.999717
-121.300867	48.999717
-121.267278	49.000011
-121.267205	49.000011
-121.234423	49.000011
-121.200833	48.999424
-121.167244	48.999424
-121.133582	48.999424
-121.100800	48.999717
-121.085032	48.999717
NA NA
-121.085032	48.999717
-121.067211	48.999717
-121.055843	48.999717
NA NA
-121.055843	48.999717
-121.033621	48.999717
-121.000839	49.000011
-121.000472	49.000011
-121.000032	49.000011
-121.000032	49.000011
-121.000032	49.000011
-121.000032	49.000011
-120.999959	49.000011
-120.967250	49.000011
-120.933588	49.000011
-120.911733	49.000011
-120.900805	49.000011
-120.867216	49.000011
-120.833627	49.000011
-120.800845	49.000011
-120.767256	49.000011
-120.733593	48.999717
-120.700811	48.999717
-120.667222	48.999717
-120.633633	48.999717
-120.600850	48.999717
-120.567188	48.999424
-120.566088	48.999424
NA NA
-120.566088	48.999424
-120.534699	48.999424
-120.500817	49.000011
-120.467227	49.000011
-120.434445	48.999717
-120.400856	48.999717
-120.367194	48.999424
-120.334411	49.000011
-120.300822	48.999717
-120.266940	48.999717
-120.234451	48.999424
-120.200568	49.000011
-120.166979	48.999717
-120.134417	48.999424
-120.100534	48.999424
-120.067752	48.999717
-120.034163	48.999424
-120.000281	49.000011
-119.999987	49.000011
NA NA
-124.753869	48.501088
-124.743894	48.498595
-124.733920	48.495808
-124.723873	48.492801
-124.713899	48.490307
-124.703632	48.487814
-124.693584	48.484440
-124.683610	48.481947
-124.673636	48.478647
-124.663589	48.476080
-124.653321	48.473586
-124.643347	48.470286
-124.633300	48.467792
-124.623326	48.464419
-124.613352	48.461925
-124.603304	48.459432
-124.593330	48.456132
-124.583063	48.453638
-124.573309	48.450265
-124.563041	48.447771
-124.553067	48.445278
-124.543020	48.441977
-124.534733	48.439850
NA NA
-124.534733	48.439850
-124.533046	48.439410
-124.523072	48.436110
-124.513025	48.433617
-124.503050	48.431123
-124.493076	48.427750
-124.482809	48.425256
-124.473055	48.421956
-124.463081	48.419462
-124.452814	48.416969
-124.442766	48.413595
-124.432792	48.411102
-124.432059	48.410882
NA NA
-124.432059	48.410882
-124.422745	48.407802
-124.412771	48.405308
-124.402797	48.402521
-124.392749	48.399441
-124.382775	48.396654
-124.372801	48.393647
-124.362754	48.390860
-124.352780	48.388367
-124.342806	48.384993
-124.332758	48.382500
-124.322784	48.379199
-124.312810	48.376633
-124.302763	48.374139
-124.292789	48.370839
-124.282741	48.368345
-124.272767	48.364972
-124.262793	48.362478
-124.252746	48.359691
-124.242772	48.356391
-124.232798	48.353898
-124.222750	48.350524
-124.212776	48.348031
-124.202802	48.345537
-124.192755	48.342237
-124.182781	48.339743
-124.172807	48.336370
-124.162759	48.333583
-124.152785	48.331089
-124.142811	48.327789
-124.132764	48.325296
-124.123083	48.321922
-124.113036	48.319428
-124.103062	48.316642
-124.093088	48.313635
-124.090154	48.312828
-124.083040	48.310848
-124.073066	48.307474
-124.063092	48.304981
-124.053045	48.302487
-124.043071	48.299187
-124.033023	48.296400
-124.023343	48.293320
-124.013369	48.290533
-124.003321	48.288040
-124.000021	48.286719
-124.000021	48.286719
-124.000021	48.286719
-123.997234	48.285546
-123.987187	48.284446
-123.976919	48.283053
-123.966945	48.281146
-123.956678	48.279972
-123.951031	48.278872
NA NA
-123.951031	48.278872
-123.946631	48.278066
-123.936363	48.276672
-123.926389	48.274692
-123.916122	48.273592
-123.906074	48.271685
-123.896100	48.270292
-123.885833	48.268311
-123.875859	48.267211
-123.865591	48.265305
-123.855544	48.263911
-123.845570	48.261931
-123.835303	48.260831
-123.825255	48.258924
-123.814988	48.257531
-123.805014	48.255551
-123.794746	48.254451
-123.784699	48.253057
-123.774725	48.251077
-123.764457	48.249757
-123.754410	48.247777
-123.744143	48.246677
-123.734169	48.244696
-123.724195	48.243303
-123.713854	48.241396
-123.703880	48.240296
-123.693906	48.238316
-123.688919	48.237216
-123.678578	48.236703
-123.668311	48.235309
-123.658043	48.234722
-123.648069	48.233622
-123.637802	48.232742
-123.627534	48.231642
-123.617194	48.231129
-123.607220	48.229735
-123.596952	48.229149
-123.586685	48.227755
-123.576637	48.227242
-123.566370	48.225848
-123.556103	48.225262
-123.546128	48.224162
-123.535861	48.223355
-123.527794	48.222255
-123.517233	48.224455
-123.506672	48.226362
-123.495818	48.228635
-123.485257	48.230835
-123.474697	48.232742
-123.464136	48.235016
-123.453649	48.237216
-123.442794	48.239196
-123.432234	48.241396
-123.421673	48.243303
-123.411112	48.245577
-123.400551	48.247483
-123.389991	48.249757
-123.379136	48.251957
-123.368576	48.253864
-123.358088	48.256137
-123.347528	48.258044
-123.336673	48.260244
-123.326113	48.262224
-123.315552	48.264425
-123.304991	48.266698
-123.294137	48.268605
-123.283576	48.270805
-123.273089	48.272785
-123.262528	48.274985
-123.251967	48.276965
-123.248594	48.278066
-123.243607	48.284739
-123.237520	48.291120
-123.231359	48.297794
-123.225272	48.304174
-123.219185	48.310848
-123.213025	48.317228
-123.206937	48.323609
-123.200850	48.330283
-123.194690	48.336663
-123.188603	48.343337
-123.182809	48.349717
-123.176649	48.356098
-123.170562	48.362772
-123.164474	48.369152
-123.158314	48.375826
-123.152227	48.382206
-123.146140	48.388587
-123.139979	48.395261
-123.133892	48.401641
-123.127805	48.408022
-123.121645	48.414695
-123.115558	48.421076
-123.114164	48.422469
-123.123918	48.427750
-123.133306	48.433910
-123.142766	48.439997
-123.152520	48.446084
-123.161908	48.452245
-123.167481	48.456132
-123.170855	48.463025
-123.173862	48.470286
-123.178042	48.477253
-123.181122	48.484440
-123.185303	48.491701
-123.188603	48.498595
-123.192783	48.505855
-123.195863	48.512749
-123.199970	48.520010
-123.203344	48.526390
-123.205251	48.533357
-123.207524	48.540251
-123.209724	48.547512
-123.211631	48.554479
-123.213905	48.561373
-123.216105	48.568340
-123.218085	48.575527
-123.220285	48.582494
-123.222485	48.589461
-123.224465	48.596355
-123.226666	48.603322
-123.229746	48.610583
-123.231946	48.617477
-123.234146	48.624444
-123.236126	48.631631
-123.238326	48.638598
-123.240527	48.645565
-123.242507	48.652532
-123.244707	48.659720
-123.246980	48.666687
-123.248887	48.673581
-123.251087	48.680548
-123.254168	48.687808
-123.254974	48.689715
-123.244193	48.692502
-123.233339	48.696096
-123.222485	48.698882
-123.211631	48.702256
-123.200850	48.704970
-123.189996	48.708636
-123.178922	48.711937
-123.168068	48.714724
-123.157214	48.718024
-123.146360	48.720811
-123.135579	48.724478
-123.124432	48.727778
-123.113577	48.730565
-123.102797	48.733865
-123.091943	48.736652
-123.081088	48.740245
-123.070014	48.743619
-123.059160	48.746406
-123.048306	48.749999
-123.037525	48.752493
-123.026671	48.756087
-123.015524	48.759460
-123.004743	48.762247
-122.999976	48.763860
-122.999976	48.763860
-122.999976	48.763860
-122.998362	48.764447
-122.998362	48.771414
-122.998362	48.778308
-122.998362	48.785275
-122.998362	48.792242
-122.998362	48.798916
-122.998362	48.803977
NA NA
-122.998362	48.803977
-122.998362	48.805810
-122.998362	48.812777
-122.998583	48.819744
-122.999169	48.821651
-122.999976	48.822165
-122.999976	48.822165
-122.999976	48.822165
-123.008923	48.827225
-123.018604	48.832505
-123.028358	48.838079
-123.037745	48.843359
-123.047499	48.849447
-123.056960	48.855020
-123.066641	48.860521
-123.076395	48.865801
-123.085855	48.871961
-123.095536	48.877535
-123.105290	48.882742
-123.114971	48.888316
-123.124432	48.894476
-123.134186	48.899757
-123.143866	48.905257
-123.153620	48.910538
-123.163301	48.916698
-123.173055	48.922198
-123.182809	48.927479
-123.192196	48.933053
-123.201950	48.938920
-123.211631	48.944420
-123.221385	48.949700
-123.231139	48.955274
-123.240527	48.961361
-123.250281	48.966642
-123.260035	48.972215
-123.269715	48.977496
-123.279469	48.983583
-123.289150	48.989157
-123.298904	48.994437
-123.307485	48.999717
-123.300297	48.999424
-123.267808	48.999424
-123.234146	48.999424
-123.218012	48.999424
NA NA
-123.218012	48.999424
-123.200557	48.999424
-123.167188	48.999424
-123.133599	48.999424
-123.100817	48.999424
-123.093923	48.999424
NA NA
-119.999987	49.000011
-119.967792	48.999717
-119.934203	48.999424
-119.901420	49.000011
-119.867538	48.999424
-119.833875	49.000011
-119.801093	48.999717
-119.767211	49.000011
-119.733621	48.999717
-119.717487	48.999864
NA NA
-119.717487	48.999864
-119.700839	49.000011
-119.667250	48.999717
-119.634468	49.000011
-119.600805	48.999424
-119.566923	48.999717
-119.534140	48.999424
-119.500551	48.999717
-119.499965	48.999717
-119.467769	48.999424
-119.464469	48.999497
NA NA
-119.464469	48.999497
-119.434180	48.999717
-119.401104	49.000011
-119.367515	48.999424
-119.333853	48.999717
-119.301144	49.000011
